_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row,topic,payload,qos,retain
00249577572bd0f86f2a6e32e76d9194,1-e9d3054a88bcadd937592d0e7fafbf28,2019-3-15,Sé,-23.55,-46.6333,194975,70,21,50,17,14,12,4,14,REABASTECER,4035.0,,,,
00249577572bd0f86f2a6e32e7707443,1-f060955e3b060e8ba7f9cb836b2f4424,2018-5-19,São Joaquim,-23.5618,-46.6389,36156,27,54,30,35,5,10,15,23,NORMAL,12379.0,,,,
00249577572bd0f86f2a6e32e772f8a9,1-f63241e46076177e20075080141d94cc,2018-6-21,São Joaquim,-23.5618,-46.6389,36085,60,31,20,43,4,43,21,39,NORMAL,12411.0,,,,
00249577572bd0f86f2a6e32e776e545,1-cdcca15b2b89a9859321635ea10a586e,2019-7-24,Sé,-23.55,-46.6333,193062,86,31,33,2,43,6,29,38,REABASTECER,4164.0,,,,
00249577572bd0f86f2a6e32e7801562,1-90ec9c0fdff88a26da025dfc02617c23,2018-2-25,Sé,-23.55,-46.6333,192376,63,65,10,42,17,25,11,41,NORMAL,3655.0,,,,
00249577572bd0f86f2a6e32e7895675,1-adb7a5dcc4dfc615cba41bce055b4baf,2018-4-18,Brás,-23.5451,-46.6162,72346,58,20,39,37,2,4,32,39,NORMAL,4428.0,,,,
00249577572bd0f86f2a6e32e78a05d4,1-ddd23097f4f1a65a238937e4d46c6ac8,2018-4-29,Brás,-23.5451,-46.6162,74418,37,23,31,2,43,25,33,31,REABASTECER,4439.0,,,,
00249577572bd0f86f2a6e32e78bc691,1-1db2b95830576e8d6bd3e2aebb8bc813,2018-8-24,Sé,-23.55,-46.6333,192934,62,62,12,19,29,8,9,23,NORMAL,3834.0,,,,
00249577572bd0f86f2a6e32e78d67fd,1-ae01caf04e8226c30fa50e9a04feb5c7,2019-6-21,São Joaquim,-23.5618,-46.6389,33682,43,52,14,23,43,31,39,37,NORMAL,12771.0,,,,
00249577572bd0f86f2a6e32e790b977,1-16a985d346788723e71bb8194616e1e3,2019-8-8,São Joaquim,-23.5618,-46.6389,33009,6,29,65,15,31,14,14,32,NORMAL,12818.0,,,,
00249577572bd0f86f2a6e32e7934bc2,1-7e00fe9e43c84f9eb3fb88cd2e5b2aeb,2018-12-13,Sé,-23.55,-46.6333,194993,68,42,26,18,11,21,16,10,NORMAL,3943.0,,,,
00249577572bd0f86f2a6e32e793ed06,1-4d417a1db33a0b2844f2a2a91f07a1e5,2019-9-12,São Joaquim,-23.5618,-46.6389,32661,39,15,21,26,15,4,43,20,NORMAL,12852.0,,,,
00249577572bd0f86f2a6e32e79b8970,1-835f225f39c6ac1410fcdb74555672dd,2019-12-20,São Joaquim,-23.5618,-46.6389,32678,36,48,32,17,23,43,21,26,NORMAL,12950.0,,,,
00249577572bd0f86f2a6e32e79be83a,1-6ff47f504c46400c4d517282a6c6f54f,2019-4-4,Sé,-23.55,-46.6333,192071,55,40,51,43,23,7,9,20,NORMAL,4054.0,,,,
00249577572bd0f86f2a6e32e7a04517,1-0df4fa09798442296d90146de8c73d22,2018-2-23,São Judas,-23.6255,-46.6411,16223,12,35,50,35,4,15,37,23,REABASTECER,13013.0,,,,
00249577572bd0f86f2a6e32e7a2baab,1-ad12973bb3bd529d59b1ea4669e452fa,2019-4-9,Brás,-23.5451,-46.6162,72289,58,53,43,28,38,26,22,24,NORMAL,4779.0,,,,
00249577572bd0f86f2a6e32e7a7e17c,1-ec1e2ffdd1211f914b4978ef05b978a0,2019-6-23,Brás,-23.5451,-46.6162,73770,14,62,58,10,34,17,22,34,NORMAL,4853.0,,,,
00249577572bd0f86f2a6e32e7ab0c7a,1-77333bb2c7427fd73c2942b219f70db1,2018-7-17,São Judas,-23.6255,-46.6411,17019,22,47,30,34,33,4,27,43,NORMAL,13157.0,,,,
00249577572bd0f86f2a6e32e7af5d1a,1-0cb28b19568726a9517daa13413dcd22,2019-12-24,Sé,-23.55,-46.6333,193116,9,37,61,35,9,37,7,25,REABASTECER,4314.0,,,,
00249577572bd0f86f2a6e32e7b0f4ba,1-cf48b4ffcea0ed5f884819e2fe8e6394,2019-10-24,Brás,-23.5451,-46.6162,74368,12,24,65,28,11,18,3,32,REABASTECER,4974.0,,,,
00249577572bd0f86f2a6e32e7b3caf0,1-8a3282372b41a301287ddc2d86999b47,2019-12-3,Brás,-23.5451,-46.6162,73099,73,30,10,32,35,34,28,31,NORMAL,5013.0,,,,
00249577572bd0f86f2a6e32e7b5e87f,1-2e8efa06380fde4a89e5c25925bf7661,2018-3-22,Brás,-23.5451,-46.6162,71312,46,63,33,43,25,6,17,9,REABASTECER,4402.0,,,,
00249577572bd0f86f2a6e32e7bc1bf6,1-3367cf8ac1ade38a90261e4f3359ba5b,2019-2-22,São Judas,-23.6255,-46.6411,14952,8,47,65,9,27,26,17,28,NORMAL,13372.0,,,,
00249577572bd0f86f2a6e32e7be69e9,1-60e91dcbe5ab1a31723ec8a8c24c6648,2019-3-20,São Judas,-23.6255,-46.6411,14519,73,55,65,43,39,33,30,13,NORMAL,13400.0,,,,
00249577572bd0f86f2a6e32e7bf9930,1-81b49ca4c96e7ed39115137359ea0dda,2018-4-25,Barra Funda,-23.5542,-46.6707,150503,79,49,65,6,13,13,43,7,REABASTECER,5155.0,,,,
00249577572bd0f86f2a6e32e7c0c682,1-43e21507ddf435f3afc1cfe56ed64b4b,2019-4-18,São Judas,-23.6255,-46.6411,15552,69,24,50,39,3,5,43,31,REABASTECER,13428.0,,,,
00249577572bd0f86f2a6e32e7cbfc06,1-dc385965096d2c92652107fe53db2b59,2019-9-8,São Judas,-23.6255,-46.6411,14384,56,34,39,26,14,20,12,21,NORMAL,13568.0,,,,
00249577572bd0f86f2a6e32e7d89f09,1-ddfb389ccfcca8182181a8799535163b,2019-6-2,Brás,-23.5451,-46.6162,71741,53,3,8,29,36,29,17,24,REABASTECER,4832.0,,,,
00249577572bd0f86f2a6e32e7d932ea,1-eb77254e924c0684c613a2e9e2073417,2018-2-21,Vila Mariana,-23.5895,-46.6346,22635,36,27,44,11,29,24,22,5,REABASTECER,13731.0,,,,
00249577572bd0f86f2a6e32e7df83b7,1-b98450f24b5e06111b0e863123f4df1f,2019-9-4,Brás,-23.5451,-46.6162,72070,23,9,16,10,35,39,39,14,REABASTECER,4924.0,,,,
00249577572bd0f86f2a6e32e7f6d594,1-d093db39bab45b8f4f0430c0f74aecc6,2018-4-15,Tatuapé,-23.5402,-46.5765,67388,5,65,48,24,9,3,37,43,NORMAL,5865.0,,,,
00249577572bd0f86f2a6e32e7f875a6,1-9a0b6ea6a59a014b5adb25d11decbef0,2018-5-5,Tatuapé,-23.5402,-46.5765,70045,86,65,41,37,8,15,39,8,NORMAL,5885.0,,,,
00249577572bd0f86f2a6e32e7fdb5df,1-ba48806ff79be6eb688adbfb1ce44c57,2019-6-3,Vila Mariana,-23.5895,-46.6346,22635,38,17,10,43,30,33,18,26,NORMAL,14193.0,,,,
002c9079c7a559da79404e15b507a474,1-509456cd1ae382cab49bd3b2fcc409f8,2019-10-24,Ana Rosa,-23.5813,-46.6383,67562,29,23,48,16,36,19,18,23,NORMAL,12174.0,,,,
002c9079c7a559da79404e15b5086808,1-901d5e5c2d6131336173aa1556dd136b,2019-10-30,Ana Rosa,-23.5813,-46.6383,65466,59,43,65,36,7,39,32,33,NORMAL,12180.0,,,,
002c9079c7a559da79404e15b50b54de,1-892b89c026500cd2f85ce68b107895d4,2019-12-4,Ana Rosa,-23.5813,-46.6383,65948,11,32,7,16,35,20,18,27,NORMAL,12214.0,,,,
002c9079c7a559da79404e15b50fa30f,1-a9f7f8a3c2585821e6a5cf840a5a5763,2018-5-27,Butantã,-23.5844,-46.7252,67603,45,15,5,39,19,43,19,13,NORMAL,9507.0,,,,
002c9079c7a559da79404e15b51c0ff3,1-3a60e1a84129e466afa53d62b4fb17e1,2018-11-1,Butantã,-23.5844,-46.7252,65153,40,27,17,43,13,31,13,17,NORMAL,9661.0,,,,
002c9079c7a559da79404e15b51c81d4,1-d06d108cd33db035cf305ff21f0c71b5,2018-12-1,Vila Mariana,-23.5895,-46.6346,22258,73,18,29,31,27,38,20,43,NORMAL,14011.0,,,,
002c9079c7a559da79404e15b524ec5d,1-39ce1f68464b7d600144862a8a43dbe1,2019-3-12,Vila Mariana,-23.5895,-46.6346,22169,58,54,65,26,43,34,43,34,NORMAL,14112.0,,,,
002c9079c7a559da79404e15b528a658,1-a51188067860c3defa1376f7b89191a8,2019-4-1,Butantã,-23.5844,-46.7252,66716,77,47,26,32,36,12,34,6,REABASTECER,9811.0,,,,
002c9079c7a559da79404e15b5297c6a,1-5229640fcd4e46df3ab897e16459a443,2019-4-9,Butantã,-23.5844,-46.7252,65470,86,65,41,13,4,31,43,16,NORMAL,9819.0,,,,
002c9079c7a559da79404e15b52ba231,1-a46bc597beb3143f510585a207206b48,2019-1-3,São Joaquim,-23.5618,-46.6389,36157,29,20,34,27,40,17,25,35,NORMAL,12603.0,,,,
002c9079c7a559da79404e15b52e281a,1-65b43c5d31218e7594737a973a560a65,2019-6-3,Butantã,-23.5844,-46.7252,64502,86,48,52,20,10,14,22,13,NORMAL,9873.0,,,,
002c9079c7a559da79404e15b53749c3,1-82d08d2eaeabf83d8f977a627e551175,2019-9-12,Butantã,-23.5844,-46.7252,64487,66,65,6,39,22,32,22,43,NORMAL,9972.0,,,,
002c9079c7a559da79404e15b5403656,1-7e604e20e1ad105b461796acec7c25e7,2019-8-29,São Joaquim,-23.5618,-46.6389,35392,70,38,45,23,37,43,17,26,NORMAL,12839.0,,,,
002c9079c7a559da79404e15b547f5d3,1-c089ad2784e981274aadd6574733feaa,2018-3-25,Fradique Coutinho,-23.5661,-46.6841,35383,48,63,7,17,43,15,43,10,REABASTECER,10165.0,,,,
002c9079c7a559da79404e15b551768d,1-ab3435838fbab107fb3dfbf55dff0abb,2018-7-25,Fradique Coutinho,-23.5661,-46.6841,35333,86,19,30,32,31,31,6,22,REABASTECER,10285.0,,,,
002c9079c7a559da79404e15b559ddc6,1-f380b92dfe865603a12c464d5c3609cf,2018-11-11,Brooklin,-23.6263,-46.6878,28635,33,27,9,18,15,25,32,33,NORMAL,14711.0,,,,
002c9079c7a559da79404e15b55bf21c,1-06c792625128383f3655b219c9e75577,2018-7-30,São Judas,-23.6255,-46.6411,15321,49,37,8,31,25,11,21,43,NORMAL,13170.0,,,,
002c9079c7a559da79404e15b5615b65,1-cf54a383ba6be000f5ef573a1688aa23,2019-2-13,Brooklin,-23.6263,-46.6878,30032,69,10,22,40,24,5,43,11,REABASTECER,14803.0,,,,
002c9079c7a559da79404e15b5696291,1-da264a67a37f183016f31ee069584236,2019-1-3,São Judas,-23.6255,-46.6411,14684,47,14,60,10,14,18,10,7,NORMAL,13323.0,,,,
002c9079c7a559da79404e15b56de5da,1-dbf90c9bd30bc88c31d291bf108e2b59,2019-6-26,Fradique Coutinho,-23.5661,-46.6841,33008,7,48,54,21,43,13,41,18,NORMAL,10616.0,,,,
002c9079c7a559da79404e15b572e175,1-d8bc29b7b5ba150d6675eed7d0d47792,2019-8-23,Fradique Coutinho,-23.5661,-46.6841,36606,68,65,5,29,43,12,29,35,REABASTECER,10673.0,,,,
002c9079c7a559da79404e15b5745d7f,1-f45843e6b6c2a99e62d70407d6a52d22,2019-9-22,Brooklin,-23.6263,-46.6878,28883,73,34,42,7,25,18,19,11,NORMAL,15022.0,,,,
002c9079c7a559da79404e15b5773a86,1-981834276350abee236c3b141ba53b40,2019-10-25,Brooklin,-23.6263,-46.6878,27132,5,24,16,6,25,8,5,6,REABASTECER,15055.0,,,,
002c9079c7a559da79404e15b57af205,1-d3716fbe8b36dd2f8d5b77c1be041ba8,2019-12-7,Brooklin,-23.6263,-46.6878,27298,39,28,40,21,21,22,18,26,NORMAL,15097.0,,,,
002c9079c7a559da79404e15b57c7b84,1-53a7e722483bcee717758bb99457eca2,2019-12-19,Brooklin,-23.6263,-46.6878,29857,12,27,12,15,16,19,8,23,REABASTECER,15109.0,,,,
002c9079c7a559da79404e15b57e6c94,1-da8ff570db90e6fb6d64ea0858f47676,2019-9-11,São Judas,-23.6255,-46.6411,14283,22,13,18,17,2,14,43,3,REABASTECER,13571.0,,,,
002c9079c7a559da79404e15b57fe0d9,1-133123b30f46510cd4a18720dcc24b59,2019-9-26,São Judas,-23.6255,-46.6411,16523,50,56,46,18,28,18,25,29,NORMAL,13586.0,,,,
002c9079c7a559da79404e15b5841506,1-6e24c5d75a6d4c011015e896f825fc09,2019-11-12,São Judas,-23.6255,-46.6411,15198,23,35,51,15,17,22,13,10,NORMAL,13632.0,,,,
002c9079c7a559da79404e15b593ec0a,1-0bc9b607b6dd76fb0603b2fd3dcd03af,2018-9-16,Campo Belo,-23.6188,-46.6823,23121,76,53,8,27,32,33,39,30,NORMAL,15376.0,,,,
002c9079c7a559da79404e15b59a578e,1-c4715ca83bc9543b94ebcc970719564a,2018-12-2,Luz,-23.5365,-46.6332,127664,86,16,10,39,43,8,23,11,NORMAL,11132.0,,,,
002c9079c7a559da79404e15b59d35ef,1-221031bc06a6072013be1d3348791ba1,2019-1-10,Campo Belo,-23.6188,-46.6823,24389,32,44,50,41,26,26,1,43,REABASTECER,15490.0,,,,
002c9079c7a559da79404e15b5a445c3,1-19a2fcfb9a7cad647a9427097cf3b99e,2019-3-30,Campo Belo,-23.6188,-46.6823,26341,39,26,13,14,4,43,30,25,REABASTECER,15570.0,,,,
002c9079c7a559da79404e15b5a5be88,1-a8ac90b7f992dfbc83e30080ab908cbd,2019-4-9,Luz,-23.5365,-46.6332,127837,70,19,45,27,12,23,9,43,NORMAL,11259.0,,,,
002c9079c7a559da79404e15b5a800d6,1-126fe6a3e56e72a2b49c470f6cd4d80e,2019-5-14,Campo Belo,-23.6188,-46.6823,25185,33,23,43,11,6,35,32,32,NORMAL,15614.0,,,,
002c9079c7a559da79404e15b5ab9325,1-8b8024f693b4b1038da14cfbddc4c228,2019-2-27,Vila Mariana,-23.5895,-46.6346,25026,32,9,39,27,22,42,20,7,REABASTECER,14097.0,,,,
002c9079c7a559da79404e15b5b26078,1-78f7f7f81f6a7f071c5dec1b3d6a40b9,2019-9-8,Luz,-23.5365,-46.6332,126058,13,26,13,25,20,19,9,19,NORMAL,11408.0,,,,
002c9079c7a559da79404e15b5b4763e,1-e07ee693b524ee3a6ad928b8012e850c,2019-10-14,Campo Belo,-23.6188,-46.6823,23882,65,36,61,8,10,32,35,6,NORMAL,15764.0,,,,
002c9079c7a559da79404e15b5b68a9e,1-08258a42b9a0c8cf527175193eea0c32,2019-11-5,Campo Belo,-23.6188,-46.6823,26942,51,46,37,26,25,5,35,5,NORMAL,15785.0,,,,
002c9079c7a559da79404e15b5bbe78a,1-b1566e90ef0d0d8dc49ec4d7ac725a60,2019-9-9,Vila Mariana,-23.5895,-46.6346,24851,52,10,5,37,21,37,24,41,NORMAL,14289.0,,,,
002c9079c7a559da79404e15b5bd6ec8,1-c786e228800c2cfe39c07596902777e5,2018-1-24,Eucaliptos,-23.61,-46.6686,23245,41,59,46,30,37,8,28,31,NORMAL,15864.0,,,,
002c9079c7a559da79404e15b5c31551,1-5425941c8f579e91a7e132d4e3c162b9,2018-3-25,Eucaliptos,-23.61,-46.6686,23661,56,65,24,27,43,2,43,4,REABASTECER,15925.0,,,,
002c9079c7a559da79404e15b5c4d3a3,1-9d75981449d999549f4326421a092b3c,2019-12-23,Vila Mariana,-23.5895,-46.6346,23036,63,48,28,18,7,20,17,27,NORMAL,14393.0,,,,
002c9079c7a559da79404e15b5c651f1,1-be1fe31eb6d91f251624a9afe780dc82,2018-5-8,Eucaliptos,-23.61,-46.6686,25356,79,23,65,26,6,43,5,43,NORMAL,15968.0,,,,
002c9079c7a559da79404e15b5cae203,1-ffd8e9a41299e20f5544ba4cf045d98c,2018-6-29,Eucaliptos,-23.61,-46.6686,24766,64,17,45,31,43,10,13,37,NORMAL,16019.0,,,,
002c9079c7a559da79404e15b5cb0db1,1-990e90fc91a2f516e9341acf426a3067,2018-7-2,Eucaliptos,-23.61,-46.6686,24717,29,65,28,22,37,43,6,20,NORMAL,16022.0,,,,
002c9079c7a559da79404e15b5d0f72f,1-0b915ceee48b668fef9213a5fe5afa73,2018-9-4,Ana Rosa,-23.5813,-46.6383,65883,58,11,58,32,24,34,39,22,NORMAL,11764.0,,,,
002c9079c7a559da79404e15b5d1318d,1-41388c2dc7024ffa5e39660d0d0718db,2018-5-19,Brooklin,-23.6263,-46.6878,27992,55,6,45,43,14,22,11,10,REABASTECER,14539.0,,,,
002c9079c7a559da79404e15b5df7ec9,1-2b1dc4f9c14f8c841d415f00e447cf4c,2019-2-28,Ana Rosa,-23.5813,-46.6383,67277,27,55,21,3,17,43,28,20,REABASTECER,11938.0,,,,
002c9079c7a559da79404e15b5e3a220,1-3b0980052770a4ddbc9eb3dc7893d1bb,2019-4-25,Eucaliptos,-23.61,-46.6686,21749,47,49,21,38,29,22,13,37,NORMAL,16315.0,,,,
002c9079c7a559da79404e15b5e3c7a1,1-6831dea6f4d7b2eceab28b4a5dad73e8,2019-4-27,Eucaliptos,-23.61,-46.6686,24063,25,31,7,33,24,20,2,31,NORMAL,16317.0,,,,
002c9079c7a559da79404e15b5ecbb7f,1-fba5fa2d4d20833a56cd7d5c189a22ed,2019-4-25,Brooklin,-23.6263,-46.6878,27277,58,30,28,7,5,16,40,25,REABASTECER,14875.0,,,,
002c9079c7a559da79404e15b5f0142f,1-6e7a6b1bc96abee208aca8f9f16a2aed,2019-9-23,Eucaliptos,-23.61,-46.6686,24458,86,29,51,4,16,29,10,6,REABASTECER,16463.0,,,,
002c9079c7a559da79404e15b5f22467,1-4db9efdd03c950ec8011defc0c96e57d,2019-10-8,Ana Rosa,-23.5813,-46.6383,66237,86,53,24,19,5,2,43,3,REABASTECER,12158.0,,,,
002c9079c7a559da79404e15b5f2a859,1-7fd2d6a0056c8fd44fa0964a9f861512,2019-6-29,Brooklin,-23.6263,-46.6878,27296,22,41,48,31,22,43,10,6,REABASTECER,14939.0,,,,
002c9079c7a559da79404e15b5f54368,1-a27ab70bd214b6791fccebbc9e4eeb7d,2019-11-12,Ana Rosa,-23.5813,-46.6383,66079,42,24,31,38,43,7,21,29,NORMAL,12192.0,,,,
002c9079c7a559da79404e15b5f6de78,1-3b54c049b2f6d2ba7a1e4eb3bf837766,2019-12-3,Ana Rosa,-23.5813,-46.6383,65893,20,35,14,18,39,25,23,29,NORMAL,12213.0,,,,
002c9079c7a559da79404e15b5f88104,1-0a985b39b53bedd96576ee47f3dee8e2,2019-12-22,Ana Rosa,-23.5813,-46.6383,67233,3,44,4,38,43,8,25,43,REABASTECER,12232.0,,,,
002c9079c7a559da79404e15b5fa251d,1-43628540be278be7ebd6a7b25f80efba,2018-1-9,São Joaquim,-23.5618,-46.6389,34263,86,20,9,15,43,17,8,13,REABASTECER,12249.0,,,,
002c9079c7a559da79404e15b5fd5d47,1-9c1bb07a5dc7c802b4cc092e441f0ced,2019-11-3,Brooklin,-23.6263,-46.6878,29503,21,51,21,29,37,27,25,24,NORMAL,15063.0,,,,
0046264df02d2c955c7c060e5a058413,1-c773cecf4070a537153e51e7a9f5de5f,2018-7-21,República,-23.5436,-46.6434,109979,10,65,26,31,12,31,26,18,REABASTECER,6681.0,,,,
0046264df02d2c955c7c060e5a10facc,1-7af3e2eebbd2f4f982768a8708219033,2018-12-13,República,-23.5436,-46.6434,109681,18,21,61,32,43,43,28,43,NORMAL,6823.0,,,,
0046264df02d2c955c7c060e5a1310f2,1-107ceb13063450ea0e6fb73828f0d419,2019-1-7,República,-23.5436,-46.6434,107202,50,9,44,41,39,6,15,23,NORMAL,6847.0,,,,
0046264df02d2c955c7c060e5a154682,1-8512b14b73b7388d6043571dc514ef92,2019-7-8,Tatuapé,-23.5402,-46.5765,69137,5,21,37,19,41,22,28,23,NORMAL,6308.0,,,,
0046264df02d2c955c7c060e5a174cc2,1-41cd0c1688967ea6dd1472c47dcd007e,2018-1-24,Sé,-23.55,-46.6333,193550,17,60,32,12,33,16,43,39,NORMAL,3624.0,,,,
0046264df02d2c955c7c060e5a2013c5,1-619ed025f80e881d8430f14b24ad8366,2019-6-23,República,-23.5436,-46.6434,110225,50,6,65,19,10,27,30,14,REABASTECER,7013.0,,,,
0046264df02d2c955c7c060e5a234202,1-24c1c968cf0a822a6caf434f3cc40936,2018-6-27,Sé,-23.55,-46.6333,194772,22,14,65,16,41,7,3,31,REABASTECER,3777.0,,,,
0046264df02d2c955c7c060e5a2db15e,1-691612aa636e8b47682874321d2d6f84,2018-11-5,Sé,-23.55,-46.6333,193790,65,53,30,40,17,7,33,20,NORMAL,3905.0,,,,
0046264df02d2c955c7c060e5a2ffd71,1-f71aa734232dd33d8453e0f83405c162,2018-12-1,Sé,-23.55,-46.6333,194229,86,46,56,43,9,8,14,1,REABASTECER,3931.0,,,,
0046264df02d2c955c7c060e5a3724c3,1-ffaa55eab80c6713c5940eae1c567d82,2019-2-21,Sé,-23.55,-46.6333,194460,40,25,18,8,37,39,10,28,NORMAL,4011.0,,,,
0046264df02d2c955c7c060e5a3bac78,1-dc037f3079922fd3b9349734cb70d937,2018-11-6,República,-23.5436,-46.6434,109859,46,42,65,15,33,5,18,16,REABASTECER,6786.0,,,,
0046264df02d2c955c7c060e5a42979e,1-5e1f6bfb443094b65e75c93af7882f74,2019-2-7,República,-23.5436,-46.6434,107209,15,27,48,22,39,43,36,39,NORMAL,6877.0,,,,
0046264df02d2c955c7c060e5a494a15,1-3bbd5bc21dcbf06cae5bfb1872b192af,2018-12-5,Higienópolis-Mackenzie,-23.5488,-46.6519,90837,55,10,46,23,23,11,27,40,NORMAL,7535.0,,,,
0046264df02d2c955c7c060e5a4cfc4a,1-9d346f9657dbb95504bb2d0d9e5e1eeb,2019-12-11,Sé,-23.55,-46.6333,192972,58,55,14,25,23,33,17,28,NORMAL,4301.0,,,,
0046264df02d2c955c7c060e5a53dd2d,1-e3215e560abb8d7471ac7fd0aed9a8e5,2018-3-2,Brás,-23.5451,-46.6162,70717,67,46,40,35,16,21,11,43,NORMAL,4382.0,,,,
0046264df02d2c955c7c060e5a545a01,1-4fa76208bbb724c53a71b3efea9d492d,2019-4-18,Higienópolis-Mackenzie,-23.5488,-46.6519,92810,36,51,0,24,25,26,43,16,NORMAL,7668.0,,,,
0046264df02d2c955c7c060e5a551b13,1-071fe59928843eae68d5fd874ea3637c,2019-4-28,Higienópolis-Mackenzie,-23.5488,-46.6519,89927,25,62,6,32,26,43,11,9,NORMAL,7678.0,,,,
0046264df02d2c955c7c060e5a592d76,1-350074918ebe434fefbf38547d1013df,2019-11-10,República,-23.5436,-46.6434,109409,8,12,61,43,12,43,43,43,REABASTECER,7150.0,,,,
0046264df02d2c955c7c060e5a59a8ed,1-f205c6f1188574f71aec8f1f9d9a2597,2018-5-12,Brás,-23.5451,-46.6162,71379,4,14,13,39,30,25,18,20,REABASTECER,4452.0,,,,
0046264df02d2c955c7c060e5a62025a,1-0068383cf7efbead6c497dca142b3403,2018-2-21,Higienópolis-Mackenzie,-23.5488,-46.6519,91893,15,18,45,18,23,43,14,6,REABASTECER,7251.0,,,,
0046264df02d2c955c7c060e5a7811aa,1-6cdc956523f40782dd9a7cee326fdaa4,2018-7-9,Faria Lima,-23.5675,-46.6929,53325,11,38,57,21,40,33,22,24,NORMAL,8109.0,,,,
0046264df02d2c955c7c060e5a78654f,1-98fbf275f1e9587b8cd8e0d6a9dc00bc,2018-12-1,Higienópolis-Mackenzie,-23.5488,-46.6519,90555,5,31,8,40,40,25,2,12,REABASTECER,7531.0,,,,
0046264df02d2c955c7c060e5a82a0d7,1-3e168b63dceec92ce30f3b4b57fe476a,2018-11-15,Faria Lima,-23.5675,-46.6929,51899,76,27,28,30,43,37,16,32,NORMAL,8235.0,,,,
0046264df02d2c955c7c060e5a8782eb,1-1fd18655f19d6da406d271d1077a5359,2019-1-12,Faria Lima,-23.5675,-46.6929,51848,57,10,26,18,28,41,43,24,NORMAL,8292.0,,,,
0046264df02d2c955c7c060e5a88b507,1-e65f8bdf644244faf0e67475c7355322,2019-6-3,Higienópolis-Mackenzie,-23.5488,-46.6519,92625,32,40,22,20,43,9,7,38,NORMAL,7713.0,,,,
0046264df02d2c955c7c060e5a894e49,1-888499af576e6f6a163ef8fe53b2dab3,2019-2-4,Faria Lima,-23.5675,-46.6929,53652,14,13,65,30,20,23,41,25,NORMAL,8314.0,,,,
0046264df02d2c955c7c060e5a96c5b1,1-030a586d61ec49c559ad604d3926f418,2019-11-18,Higienópolis-Mackenzie,-23.5488,-46.6519,92722,69,56,14,34,36,31,14,41,NORMAL,7878.0,,,,
0046264df02d2c955c7c060e5a9a9584,1-bd3071a2bf7baef5731f2138f9a4452b,2019-12-30,Higienópolis-Mackenzie,-23.5488,-46.6519,90993,2,12,60,25,43,25,19,36,REABASTECER,7920.0,,,,
0046264df02d2c955c7c060e5a9af364,1-48fda5b383ee935a6c64b9bca68ff103,2018-7-29,Barra Funda,-23.5542,-46.6707,150012,13,17,48,9,12,17,24,27,NORMAL,5249.0,,,,
0046264df02d2c955c7c060e5aa1a91d,1-eb351d305280b2c7929dbecfede43ece,2018-3-25,Faria Lima,-23.5675,-46.6929,54356,24,61,11,5,43,8,9,16,REABASTECER,8005.0,,,,
0046264df02d2c955c7c060e5ab0aa74,1-15d94665fe6d9715889242f5f314d557,2018-5-30,Pinheiros,-23.5664,-46.703,78234,86,9,24,37,35,38,39,21,REABASTECER,8790.0,,,,
0046264df02d2c955c7c060e5ab13789,1-9373ff81c1504f97e8d7257c99da1e78,2018-6-7,Pinheiros,-23.5664,-46.703,76472,26,30,40,14,8,21,13,38,NORMAL,8797.0,,,,
0046264df02d2c955c7c060e5ab2616a,1-992f0890959ea888ba429858c110f2b8,2018-10-10,Faria Lima,-23.5675,-46.6929,51144,77,40,9,8,13,20,25,35,NORMAL,8200.0,,,,
0046264df02d2c955c7c060e5ab487cc,1-80002361a63756d94a914d275e5e0d2e,2018-7-14,Pinheiros,-23.5664,-46.703,76790,6,60,65,43,2,43,41,18,REABASTECER,8834.0,,,,
0046264df02d2c955c7c060e5abae4b9,1-2bf7b063f1f78cdf3977b6c5c98653e8,2019-8-16,Barra Funda,-23.5542,-46.6707,147823,21,14,21,11,27,33,38,36,NORMAL,5626.0,,,,
0046264df02d2c955c7c060e5abdb247,1-f0769cfecb42364b37b17025d31ac8de,2018-11-5,Pinheiros,-23.5664,-46.703,78464,23,21,45,39,37,18,10,5,NORMAL,8945.0,,,,
0046264df02d2c955c7c060e5ac6fcaf,1-7542a00b1d067e974a981a70888d68c3,2019-3-7,Pinheiros,-23.5664,-46.703,77842,41,15,53,18,17,25,13,15,NORMAL,9067.0,,,,
0046264df02d2c955c7c060e5ac94f59,1-dd49d0d2ed62a8445cc8ae235d394df0,2019-4-14,Pinheiros,-23.5664,-46.703,77636,34,22,43,30,34,32,5,9,NORMAL,9104.0,,,,
0046264df02d2c955c7c060e5ac957e6,1-ac944b181f4781fc07bb043ba7f11eb0,2019-4-15,Pinheiros,-23.5664,-46.703,77539,25,17,34,26,31,27,43,5,REABASTECER,9105.0,,,,
0046264df02d2c955c7c060e5acab03c,1-986f41386e2c834f1c99842047fd11f4,2019-7-21,Faria Lima,-23.5675,-46.6929,52975,60,21,38,8,29,31,3,6,REABASTECER,8481.0,,,,
0046264df02d2c955c7c060e5acc713a,1-95eb8906368a81a2d0d9fb2e229155ac,2019-8-10,Faria Lima,-23.5675,-46.6929,51473,50,32,45,35,37,1,17,8,NORMAL,8500.0,,,,
